column,row,GT_kg_id,GT_kg_label,label
1,10,Q209170,Mary Poppins,Mary Poppins
1,40,Q223139,North by Northwest,North by Northwest
1,103,Q216720,The Rock,The Rock
1,52,Q477630,The Outlaw Josey Wales,The Outlaw Josey Wales
1,73,Q186572,Princess Mononoke,Princess Mononoke
1,39,Q18405,Nights of Cabiria,Nights of Cabiria
1,18,Q130142,Miller\\'s Crossing,Miller's Crossing
1,57,Q478395,Peeping Tom,Peeping Tom
1,8,Q521387,The Manchurian Candidate,The Manchurian Candidate
1,32,Q748986,Natural Born Killers,Natural Born Killers
1,75,Q484675,Léon: The Professional,The Professional
1,9,Q731310,Manhattan,Manhattan
1,98,Q1197185,The Right Stuff,The Right Stuff
1,54,Q622380,Pather Panchali,Pather Panchali
1,71,Q200804,Predator,Predator
1,26,Q866120,Mr. Smith Goes to Washington,Mr. Smith Goes to Washington
1,66,Q736788,"Planes, Trains and Automobiles","Planes, Trains & Automobiles"
1,43,Q501874,"O Brother, Where Art Thou?","O Brother, Where Art Thou?"
1,109,Q935105,The Royal Tenenbaums,The Royal Tenenbaums
1,22,Q45602,Modern Times,Modern Times
1,80,Q651722,Quiz Show,Quiz Show
1,112,Q1347393,Rushmore,Rushmore
1,91,Q1133647,Red River,Red River
1,64,Q4341553,Pinocchio,Pinocchio
1,59,Q204057,Philadelphia,Philadelphia
1,60,Q498822,The Philadelphia Story,The Philadelphia Story
1,44,Q1044523,Office Space,Office Space
1,41,Q151895,Nosferatu,Nosferatu
1,24,Q25043,Monty Python and the Holy Grail,Monty Python and the Holy Grail
1,31,Q1424258,Nashville,Nashville
1,111,Q468697,Run Lola Run,Run Lola Run
1,46,Q206388,Once Upon a Time in America,Once Upon a Time in America
1,27,Q272608,Mulholland Drive,Mulholland Dr.
1,51,Q1400390,Out of the Past,Out of the Past
1,2,Q628664,The Magnificent Ambersons,The Magnificent Ambersons
1,63,Q117315,The Piano,The Piano
1,29,Q201215,My Fair Lady,My Fair Lady
1,25,Q193573,Moulin Rouge!,Moulin Rouge!
1,81,Q220780,Raging Bull,Raging Bull
1,21,Q725552,Misery,Misery
