column,row,GT_kg_id,GT_kg_label,label
0,188,Q23733,Seinfeld,Seinfeld - Season 1 - Disc 1
0,148,Q3465812,The Office (U.S. season 1),"Office - Season One, The"
0,100,Q13908,Hackers,Hackers
0,125,Q39999,Mallrats,Mallrats
0,128,Q1844760,Meeting People Is Easy,Meeting People Is Easy
0,279,Q332348,Wall Street,Wall Street
0,225,Q165713,Star Wars: Episode I – The Phantom Menace,Star Wars: Episode I - The Phantom Menace
0,233,Q151898,Stranger than Fiction,Stranger Than Fiction
0,10,Q208572,American History X,American History X
0,88,Q844068,Glengarry Glen Ross,Glengarry Glen Ross
0,208,Q217189,The Seventh Seal,"Seventh Seal, The"
0,16,Q509025,Big Daddy,Big Daddy
0,216,Q656118,"South Park: Bigger, Longer & Uncut","South Park: Bigger, Longer & Uncut"
0,80,Q1137372,Four Rooms,Four Rooms
0,183,Q486239,Saw,Saw
0,173,Q751921,The Rocky Horror Picture Show,"Rocky Horror Picture Show, The"
0,167,Q1151219,C\\'était un rendez-vous,Rendezvous
0,47,Q188000,Crash,Crash
0,234,Q738662,super engordame,Super Size Me
0,164,Q220780,Raging Bull,Raging Bull
0,284,Q1320041,West Side Story,West Side Story
0,114,Q846679,The Karate Kid,"Karate Kid, The"
0,184,Q270410,Saw II,Saw II
0,162,Q181540,Quantum of Solace,Quantum of Solace
0,58,Q426828,Donnie Darko,Donnie Darko
0,229,Q181795,The Empire Strikes Back,Star Wars: Episode V - The Empire Strikes Back
0,145,Q1133772,Napoleon Dynamite,Napoleon Dynamite
0,107,Q2824428,Is It College Yet?,Is It College Yet?
0,156,Q937762,Pi,Pi
0,109,Q509256,Jackass: The Movie,Jackass - The Movie
0,135,Q1741232,Mission: Impossible,Mission: Impossible
0,270,Q650613,Unbreakable,Unbreakable
0,155,Q276407,The Phantom of the Opera,"Phantom of the Opera, The"
0,210,Q172241,The Shawshank Redemption,"Shawshank Redemption, The"
0,26,Q186323,Borat,Borat
0,106,Q126896,In the Valley of Elah,In the Valley of Elah
0,7,Q342876,Across the Universe,Across the Universe
0,159,Q1132439,The Practice,"Practice - Volume One - Discs 3&4, The"
0,8,Q190956,Amadeus,Amadeus
0,157,Q500279,Pirates of Silicon Valley,Pirates of Silicon Valley
0,39,Q24815,Citizen Kane,Citizen Kane
0,175,Q751401,Ronin,Ronin
0,169,Q387542,Rent: Filmed Live on Broadway,Rent: Filmed Live on Broadway
0,285,Q1514392,Who Killed the Electric Car?,Who Killed the Electric Car?
0,230,Q181803,Return of the Jedi,Star Wars: Episode VI - Return of the Jedi
0,269,Q2093100,UHF,UHF
0,119,Q613290,Le Mans,Le Mans
0,68,Q208269,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind
0,44,Q181086,A Clockwork Orange,"Clockwork Orange, A"
0,242,Q244315,There Will Be Blood,There Will Be Blood
0,130,Q51416,Men in Black,Men In Black
0,237,Q390052,The Talented Mr. Ripley,"Talented Mr. Ripley, The"
0,287,Q193695,The Wizard of Oz,"Wizard of Oz, The"
0,90,Q502384,Gone in 60 Seconds,Gone in Sixty Seconds
0,50,Q163872,The Dark Knight,"Dark Knight, The"
0,18,Q337078,The Big Lebowski,"Big Lebowski, The"
0,211,Q532264,Showgirls,Showgirls
0,29,Q107226,The Bourne Ultimatum,"Bourne Ultimatum, The"
0,123,Q934614,Little Big League,Little Big League
0,179,Q698033,Rules of Engagement,Rules of Engagement
0,190,Q23733,Seinfeld,Seinfeld - Season 2 - Disc 2
0,14,Q810857,Batman,Batman the Movie
0,12,Q3281221,The Aristocrats,"Aristocrats, The"
0,108,Q3561531,Is It Fall Yet?,Is It Fall Yet?
0,1,Q2345,12 Angry Men,12 Angry Men
0,86,Q154581,Gangs of New York,Gangs of New York
0,3,Q103474,2001: A Space Odyssey,2001: A Space Odyssey
0,101,Q1313063,Happy Gilmore,Happy Gilmore
0,158,Q1132439,The Practice,"Practice - Volume One - Discs 1&2, The"
0,60,Q842253,Dr. Horrible\\'s Sing-Along Blog,Dr. Horrible's Sing-Along Blog
0,52,Q106316,Dead Poets Society,Dead Poets Society
0,56,Q547621,Devil\\'s advocate,Devil's Advocate
0,95,Q126699,Gran Torino,Gran Torino
0,273,Q5890,V for Vendetta,V for Vendetta
0,232,Q975358,Stir of Echoes,Stir of Echoes
0,142,Q733607,My Blue Heaven,My Blue Heaven
0,292,Q220192,Zoolander,Zoolander
0,28,Q156608,The Bourne Supremacy,"Bourne Supremacy, The"
0,217,Q498442,Spaceballs,Spaceballs
0,189,Q23733,Seinfeld,Seinfeld - Season 2 - Disc 1
0,213,Q83612,The Skulls,"Skulls, The"
0,224,Q211206,Stand and Deliver,Stand and Deliver
0,118,Q176826,The Last King of Scotland,"Last King of Scotland, The"
0,41,Q747877,Clerks,Clerks
0,226,Q181069,Star Wars: Episode II – Attack of the Clones,Star Wars: Episode II - Attack of the Clones
0,66,Q1746750,Envy,Envy
0,265,Q110138,Top Gun,Top Gun
0,239,Q667799,Tenacious D in The Pick of Destiny,Tenacious D in The Pick of Destiny
0,172,Q1334948,Robin Hood: Men in Tights,Robin Hood - Men in Tights
0,103,Q544035,Heaven Help Us,Heaven Help Us
0,182,Q7422770,Sarah Silverman: Jesus Is Magic,Sarah Silverman: Jesus is Magic
0,160,Q46551,The Prestige,"Prestige, The"
