column,row,GT_kg_id,GT_kg_label,label
1,175,Q7331509,Lake McQueeney,"McQueeney, Lake *"
1,155,Q5628067,H. B. C. Lake,"Clyde, Lake"
1,172,Q6683977,Lost Creek Lake,Lost Creek Lake *
1,76,Q4884386,Belmont Lake State Park,Belmont Lake
1,120,Q6477258,Lake Overholser,"Overholser, Lake"
1,201,Q6277208,Jordanelle Reservoir,Jordanelle Reservoir
1,191,Q7336801,Stillhouse Hollow Lake,"Stillhouse Hollow Lake Also includes Belton Lake, TX"
1,109,Q14708421,Foss Reservoir,Foss Lake
1,134,Q3457703,Wickiup Reservoir,Wickiup Reservoir
1,9,Q4878104,Beaver Lake (Arkansas),Beaver Lake
1,0,Q6986833,Neely Henry Lake,H Neely Henry Lake *
1,186,Q7143711,Pat Mayse Lake,Pat Mayse Lake
1,152,Q6475197,Lake Casa Blanca,"Casa Blanca, Lake *"
1,142,Q4737878,Alvarado Park Lake,Alvarado Park Lake
1,62,Q6475743,Lake Elwell,"Elwell, Lake"
1,93,Q6477796,Lake Snowden,"Snowden, Lake"
1,22,Q6477350,Lake Perris,Perris Reservoir
1,65,Q6476575,Lake Las Vegas,"Las Vegas, Lake"
1,97,Q6474755,Lake Altus-Lugert,Altus Lugert Lake
1,162,Q5558905,Gibbons Creek Reservoir,Gibbons Creek Reservoir
1,161,Q6475983,Lake Georgetown,"Georgetown, Lake"
1,3,Q5568564,Gleniffer Lake,Gleniffer Lake
1,33,Q1793276,Lake Istokpoga,"Istokpoga, Lake Also includes Lake Jackson, FL, Lake June In Winter, FL, and Lake Huntley, FL"
1,5,Q809448,Bartlett Lake,Bartlett Reservoir
1,131,Q14708706,Webbers Falls Lake,Webbers Falls Reservoir
1,25,Q7335181,Santa Margarita Lake,"Santa Margarita Lake * Also includes Lopez Lake, CA"
1,145,Q6474929,Lake Bastrop,"Bastrop, Lake *"
1,158,Q6475467,Lake Corpus Christi,"Corpus Christi, Lake"
1,68,Q3825751,Onondaga Lake,Onondaga Lake
1,179,Q6477074,Lake Nasworthy,"Nasworthy, Lake * Also includes Twin Buttes Reservoir, TX"
1,61,Q7332416,Truman Reservoir,Truman Reservoir
1,32,Q6476633,Lake Lillinonah,"Lillinonah, Lake"
1,13,Q5605148,Greers Ferry Lake,Greers Ferry Lake
1,195,Q491288,Le Sueur County,"Tyler, Lake"
1,14,Q6476037,Lake Greeson,"Greeson, Lake"
1,83,Q14716460,Hoover Dam,"Hoover Reservoir Also includes Alum Creek Lake, OH and Delaware Lake, OH"
1,39,Q3295796,Lake Lanier,"Sydney Lanier, Lake"
1,150,Q6475066,Lake Bridgeport,"Bridgeport, Lake"
1,41,Q5134179,Clinton Lake,Clinton Lake
1,45,Q7334450,Tuttle Creek Lake,Tuttle Creek Lake
1,119,Q7095321,Oologah Lake,Oologah Lake * (updated 08/16/2004)
1,84,Q977342,Indian Lake,Indian Lake
1,18,Q5350930,El Capitan Reservoir,El Capitan Lake
1,159,Q5321673,E.V. Spence Reservoir,"E V Spence, Lake *"
1,121,Q7195113,Pine Creek Lake,Pine Creek Lake
1,123,Q7348439,Sardis Lake (Oklahoma),Sardis Lake
1,24,Q7361593,San Vicente Reservoir,San Vicente Reservoir *
1,124,Q7332880,Skiatook Lake,Skiatook Lake * (updated 08/16/2004)
1,117,Q7331388,Konawa Reservoir,Konawa Reservoir
1,6,Q4929737,Blue Ridge Reservoir,Blue Ridge Reservoir
1,78,Q5080941,Charles Mill Lake,Charles Mill Lake
1,70,Q1485910,Lake James,"James, Lake * NEW"
1,38,Q6477788,Lake Sinclair,"Sinclair, Lake"
1,209,Q56873395,Glendo Dam,Glendo Reservoir *
1,77,Q5000329,Burr Oak State Park,Burr Oak Lake
1,1,Q6667090,Logan Martin Lake,Logan Martin Lake
1,94,Q7619267,Stonelick State Park,Stonelick Lake
1,143,Q1634424,Amistad Reservoir,"Amistad, Lake *"
1,160,Q5325169,Eagle Mountain Lake,Eagle Mountain Lake
1,2,Q7356569,Weiss Lake,Weiss Lake
1,29,Q6914209,Morrow Point Reservoir,"Morrow Point Reservoir Also includes Blue Mesa Reservoir, CO"
1,40,Q6478054,Lake Tobesofkee,"Tobesofkee, Lake *"
1,144,Q7352879,Lake Arrowhead Reservoir,"Arrowhead, Lake"
1,136,Q6476437,Lake Keowee,"Keowee, Lake"
1,103,Q22829014,Canton Lake,Canton Lake
1,110,Q8009398,William Frederick Lake Price,Frederick Lake
1,108,Q5470942,Fort Cobb Reservoir,Fort Cobb Reservoir
1,140,Q7167526,Percy Priest Lake,J Percy Priest Reservoir (updated 06/07/2004)
1,107,Q539259,Eufaula Lake,Eufaula Lake
1,130,Q7331395,Tom Steed Reservoir,Tom Steed Reservoir
1,199,Q7995275,White River,White River Reservoir
1,188,Q7330607,Richland-Chambers Reservoir,Richland Chambers Reservoir
1,113,Q5934117,Hugo Lake,Hugo Lake
1,204,Q7186307,Philpott Lake,Philpott Lake
1,99,Q4785154,Arcadia Lake,Arcadia Lake
1,86,Q6460706,LaDue Reservoir,"LaDue Reservoir Also includes Punderson Lake, OH"
1,88,Q6516488,Leesville Lake,"Leesville Lake Also includes Atwood Lake, OH"
1,126,Q7372589,Spavinaw Water Project,Spavinaw Lake
1,200,Q7337482,Wright Patman Lake,Wright Patman Lake
1,54,Q1124827,Quabbin Reservoir,Quabbin Reservoir
1,34,Q6665139,Lochloosa Lake,"Lochloosa Lake Also includes most of Orange Lake, FL"
1,101,Q4915674,Birch Lake,Birch Lake
1,36,Q6477148,Lake Nottely,Nottely Lake *
1,171,Q7331563,Lake Limestone,"Limestone, Lake"
1,47,Q7333347,Taylorsville Lake,Taylorsville Lake
1,153,Q5056639,Cedar Creek Reservoir,Cedar Creek Reservoir *
1,57,Q2229019,Moose Lake,Moose Lake
1,137,Q1794421,Lake Wylie,"Wylie, Lake *"
1,202,Q176598,Flaming Gorge Reservoir,Flaming Gorge Reservoir
1,138,Q859342,Big Stone Lake,Big Stone Lake
1,206,Q5328898,East Lynn Lake,"East Lynn Lake Also includes Beech Fork Lake, WV"
1,20,Q6676191,Lopez Lake,"Lopez Lake * Also includes Santa Margarita Lake, CA"
1,46,Q6499960,Laurel River Lake,Laurel River Lake
1,157,Q6194143,Jim Chapman Lake,Cooper Lake
1,27,Q5276944,Dillon Reservoir,Dillon Reservoir *
1,66,Q6820181,Merrill Creek Reservoir,Merrill Creek Reservoir
1,132,Q7331396,Wes Watkins Reservoir,Wes Watkins Reservoir
1,181,Q6477123,"Lake Nocona, Texas","Nocona, Lake"
1,208,Q1801004,Lake Mendota,"Mendota, Lake"
1,58,Q4791648,Arkabutla Lake,Arkabutla Lake
1,26,Q885767,Blue Mesa Reservoir,"Blue Mesa Reservoir Also includes Morrow Point Reservoir, CO"
1,116,Q6398477,Keystone Lake,Keystone Lake *
1,16,Q5049578,Castaic Lake,"Castaic Lake Also includes Pyramid Lake, CA"
1,17,Q3026102,Diamond Valley Lake,Diamond Valley Lake
1,35,Q7347900,Lake Monroe (Florida),"Monroe, Lake"
1,203,Q6474784,Lake Anna,"Anna, Lake"
1,21,Q14683212,Loveland Dam,Loveland Reservoir *
1,112,Q14708456,Hulah Lake,Hulah Lake
1,154,Q178970,Cherokee Lake,"Cherokee, Lake"
1,196,Q6478348,Lake Waco,Waco Lake
1,128,Q7331354,Tenkiller Ferry Lake,Tenkiller Lake
1,11,Q5243909,DeGray Lake,DeGray Lake
1,37,Q6477167,Lake Oconee,"Oconee, Lake"
1,100,Q6474858,Lake Atoka Reservoir,"Atoka Reservoir * Also includes McGee Creek Reservoir, OK"
1,169,Q6476449,Lake Kickapoo,"Kickapoo, Lake"
1,28,Q1915342,McPhee Reservoir,McPhee Reservoir
1,115,Q7348418,Robert S. Kerr Reservoir,Kerr Reservoir
1,148,Q4955178,Brady Creek Reservoir,Brady Creek Reservoir *
1,118,Q6801233,McGee Creek Reservoir,"McGee Creek Reservoir (updated 06/08/2005) Also includes Atoka Reservoir, OK"
1,173,Q1800987,Lake Lyndon B. Johnson,"Lyndon B Johnson, Lake *"
1,19,Q964060,Lake Isabella,Isabella Lake
1,170,Q7332263,Lake Fork Reservoir,"Lake Fork Reservoir * (updated 05/02/2005) Also includes Lake Holbrook, TX and Lake Quitman, TX"
1,207,Q7273557,R. D. Bailey Lake,RD Bailey Lake
1,190,Q7331554,Somerville Lake,Somerville Lake
1,56,Q5617732,Gull Lake,Gull Lake
1,194,Q7361482,Twin Buttes Reservoir,"Twin Buttes Reservoir Also includes Lake Nasworthy, TX"
1,205,Q4879576,Beech Fork Lake,"Beech Fork Lake Also includes East Lynn Lake, WV"
1,164,Q6476027,Lake Granbury,"Granbury, Lake *"
