column,row,GT_kg_id,GT_kg_label,label
1,171,Q4917,United States dollar,US Dollar
1,123,Q193098,Kuwaiti dinar,Kuwaiti Dinar
1,11,Q26365,Eastern Caribbean dollar,East Caribbean Dollar
1,76,Q191068,Faroese króna,Danish Krone
1,42,Q4591,Cape Verdean escudo,Cape Verde Escudo
1,52,Q267264,Comorian franc,Comoro Franc
1,72,Q847739,Central African CFA franc,CFA Franc BEAC
1,139,Q211694,Malawian kwacha,Kwacha
1,37,Q861690,West African CFA franc,CFA Franc BCEAO
1,214,Q132643,Norwegian krone,Norwegian Krone
1,154,Q26365,Eastern Caribbean dollar,East Caribbean Dollar
1,135,Q213940,Luxembourg franc,Luxembourg Franc
1,199,Q193712,São Tomé and Príncipe dobra,Dobra
1,179,Q207514,Paraguayan guaraní,Guarani
1,132,Q190699,Libyan dinar,Libyan Dinar
1,58,Q26360,Croatian kuna,Kuna
1,84,Q847739,Central African CFA franc,CFA Franc BEAC
1,212,Q271206,Sudanese pound,Sudanese Dinar
1,163,Q522701,Netherlands Antillean guilder,Antillian Guilder
1,89,Q41429,Gibraltar pound,Gibraltar Pound
1,73,Q129983,Estonian kroon,Kroon
1,38,Q238007,Burundian franc,Burundi Franc
1,213,Q2192949,Surinamese guilder,Surinam Guilder
1,93,Q184172,French franc,French Franc
1,49,Q259502,Australian dollar,Australian Dollar
1,108,Q41588,rupiah,Rupiah
1,20,Q194453,Bangladeshi taka,Taka
1,91,Q25417,Danish krone,Danish Krone
1,169,Q1472704,New Zealand dollar,New Zealand Dollar
1,104,Q4856412,banknotes of the Hong Kong dollar,Hong Kong Dollar
1,176,Q4917,United States dollar,Balboa
1,111,Q193094,Iraqi dinar,Iraqi Dinar
1,226,Q4613,Tongan paʻanga,Pa'anga
1,250,Q200192,Moroccan dirham,Moroccan Dirham
1,94,Q4917,United States dollar,US Dollar
1,224,Q191511,CFA franc,CFA Franc BCEAO
1,118,Q173751,Kazakhstani tenge,Tenge
1,141,Q206600,Maldivian rufiyaa,Rufiyaa
1,184,Q468474,Portuguese escudo,Portuguese Escudo
1,211,Q4596,Sri Lankan rupee,Sri Lanka Rupee
1,143,Q174467,Maltese lira,Maltese Lira
1,145,Q184172,French franc,French Franc
1,161,Q202895,Nepalese rupee,Nepalese Rupee
1,252,Q373429,Yugoslav dinar,New Dinar
1,34,Q206319,Brunei dollar,Brunei Dollar
