column,row,GT_kg_id,GT_kg_label,label
3,97,Q935105,The Royal Tenenbaums,Royal Tenenbaums
3,96,Q177922,To Kill a Mockingbird,To Kill A Mockingbird
3,182,Q885677,Blue Crush,Blue Crush
3,43,Q577221,Session 9,Session 9
3,128,Q1215976,Fat Man and Little Boy,Fat Man And Little Boy
3,68,Q162997,The Thin Blue Line,Thin Blue Line
3,222,Q281853,Naqoyqatsi,Naqoyqatsi
3,24,Q373267,The Faculty,Faculty
3,186,Q91540,Back to the Future,Back To The Future
3,98,Q533849,Clockstoppers,Clockstoppers
3,155,Q244604,Minority Report,Minority Report
3,191,Q1703991,Mo\\' Better Blues,Mo Better Blues
3,216,Q212804,The Ring,Ring
3,95,Q487181,Requiem for a Dream,Requiem For A Dream
3,150,Q471159,Born on the Fourth of July,Born On The Fourth Of July
3,32,Q2886086,American Movie,American Movie: The Making Of Northwestern
3,173,Q61696,Midnight Cowboy,Midnight Cowboy
3,42,Q1140605,Rat Race,Rat Race
3,140,Q552036,Sexy Beast,Sexy Beast
3,104,Q429969,Insomnia,Insomnia
3,235,Q498910,Austin Powers in Goldmember,Austin Powers In Goldmember
3,46,Q190956,Amadeus,Amadeus
3,70,Q1691401,Joe Dirt,Joe Dirt
3,37,Q144483,The Last of the Mohicans,Last Of The Mohicans
3,17,Q1347393,Rushmore,Rushmore
3,133,Q332348,Wall Street,Wall Street
3,19,Q127367,The Lord of the Rings: The Fellowship of the Ring,Lord Of The Rings: The Fellowship Of The Ring
3,23,Q846679,The Karate Kid,Karate Kid
3,190,Q1197684,The Natural,Natural
3,219,Q1125573,The King of Masks,King Of Masks
3,227,Q239756,Wild Strawberries,Wild Strawberries
3,159,Q623615,Dogtown and Z-Boys,Dogtown And Z-Boys
3,153,Q662342,K-19: The Widowmaker,K-19: The Widowmaker
3,174,Q1141457,John Q,John Q.
3,112,Q1214005,Manufacturing Consent: Noam Chomsky and the Media,Manufacturing Consent
3,236,Q750028,Evil Dead II,Evil Dead 2
3,6,Q83495,The Matrix,Matrix
3,214,Q541727,Powaqqatsi,Powaqqatsi
3,169,Q132351,The Usual Suspects,Usual Suspects
3,234,Q59595,Mr. Deeds,Mr. Deeds
3,41,Q832732,The Hurricane,Hurricane
3,28,Q501703,Austin Powers: International Man of Mystery,Austin Powers: International Man Of Mystery
3,109,Q2154858,Get on the Bus,Get On The Bus
3,91,Q1098140,Hollow Man,Hollow Man
3,27,Q773645,What\\'s the Worst That Could Happen?,What's The Worst That Could Happen?
3,237,Q248775,Mad Max,Mad Max
3,181,Q785434,City by the Sea,City By The Sea
3,88,Q602289,The Pallbearer,Pallbearer
3,147,Q829250,Man with a Movie Camera,Man With The Movie Camera
3,223,Q1142051,Executive Decision,Executive Decision
3,160,Q1432710,Full Frontal,Full Frontal
3,196,Q3067091,"Fast, Cheap & Out of Control","Fast, Cheap, And Out Of Control"
3,143,Q685817,Following,Following
3,135,Q1198825,The Big One,Big One
3,29,Q62730,Das Boot,Das Boot
3,73,Q1066714,His Girl Friday,His Girl Friday
3,76,Q822057,Primal Fear,Primal Fear
3,11,Q168849,Proof of Life,Proof Of Life
3,232,Q189540,Seven Samurai,Seven Samurai
3,21,Q655205,Deuce Bigalow: Male Gigolo,Deuce Bigelow Male Jigilo
3,51,Q1304948,The Closet,Closet
3,122,Q507285,Lumière and Company,Lumiere et Compagnie
3,69,Q1227527,Frailty,Frailty
3,242,Q6072725,Iron Monkey,Iron Monkey
3,118,Q775356,The Idiots,Idiots
3,65,Q190908,Seven,Se7en
3,72,Q1452656,Freddy Got Fingered,Freddy Got Fingered
3,80,Q1629547,Swimming with Sharks,Swimming With Sharks
3,36,Q499633,The Time Machine,Time Machine
3,171,Q205447,Ocean\\'s Eleven,Ocean's Eleven
3,101,Q484442,Spider-Man,Spiderman
3,77,Q743928,Nikita,La Femme Nikita
3,127,Q139460,Ghost World,Ghost World
3,136,Q1569662,Roger & Me,Roger & Me
3,142,Q1145275,Windtalkers,Windtalkers
3,84,Q465646,Boys Don\\'t Cry,Boys Don't Cry
3,61,Q159638,Blade II,Blade II
3,9,Q177374,There\\'s Something About Mary,There's Something About Mary
3,168,Q276769,The Searchers,Searchers
3,123,Q3520896,The First Year,First Year
3,241,Q556933,A Christmas Story,A Christmas Story
3,18,Q221384,Black Hawk Down,Black Hawk Down
3,165,Q127367,The Lord of the Rings: The Fellowship of the Ring,Lord Of The Rings: The Fellowship Of The Ring
3,192,Q1127828,Koyaanisqatsi,Koyaanisqatsi
3,12,Q650613,Unbreakable,Unbreakable
3,5,Q935105,The Royal Tenenbaums,Royal Tenenbaums
3,110,Q623724,Meet the Parents,Meet The Parents
3,185,Q464252,Bedazzled,Bedazzled
3,172,Q315732,The Producers,Producers
3,178,Q133654,The Silence of the Lambs,Silence Of The Lambs
3,137,Q1280565,Repo Man,Repo Man
3,89,Q426828,Donnie Darko,Donnie Darko
3,33,Q933798,"Dude, Where\\'s My Car?","Dude, Where's My Car?"
3,30,Q1779139,Super Troopers,Super Troopers
3,93,Q1418833,Fire,Fire
3,179,Q272608,Mulholland Drive,Mulholland Drive
3,48,Q1141111,Bring It On,Bring It On
3,164,Q598338,Blood Work,Blood Work
3,238,Q1206261,Election,Election
3,79,Q1501773,O,O
3,105,Q308920,The Discreet Charm of the Bourgeoisie,Discreet Charm Of The Bourgeoisie
3,119,Q85762489,Gage Creed,Pet Sematary
3,121,Q472512,The Amityville Horror,Amittyville Horror
3,199,Q22432,Signs,Signs
3,224,Q108297,Spartacus,Spartacus
3,244,Q1124875,Monster\\'s Ball,Monster's Ball
3,215,Q2665527,Don\\'t Look Back,Don't Look Back
3,14,Q839596,The Count of Monte Cristo,Count Of Monte Cristo
3,3,Q190050,Fight Club,Fight Club
3,67,Q376663,Mean Machine,Mean Machine
3,146,Q468033,Road to Perdition,Road To Perdition
3,52,Q2308034,All the Right Moves,All The Right Moves
3,94,Q1150713,Summer of Sam,Summer Of Sam
3,239,Q491871,Man Bites Dog,Man Bites Dog
3,7,Q4892135,Berkeley in the Sixties,Berkeley In The Sixties
3,125,Q636222,Angels & Insects,Angels And Insects
3,82,Q1756254,Storytelling,Storytelling
3,228,Q498442,Spaceballs,Spaceballs
3,53,Q2016661,Say It Isn\\'t So,Say It Isn't So
3,152,Q487978,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me
3,210,Q1163628,Straw Dogs,Straw Dogs
3,175,Q1405126,American Psycho,American Psycho
3,20,Q47221,Taxi Driver,Taxi Driver
3,47,Q1171584,Sorority Boys,Sorority Boys
3,56,Q602600,Death to Smoochy,Death To Smoochy
3,203,Q644554,The Blair Witch Project,Blair Witch Project
3,166,Q1779139,Super Troopers,Super Troopers
3,145,Q926671,Men of Honor,Men Of Honor
3,195,Q990976,One Hour Photo,One Hour Photo
3,106,Q1004657,Bully,Bully
3,113,Q1208409,Changing Lanes,Changing Lanes
3,8,Q960668,State and Main,State And Main
3,183,Q1365572,Steamboat Bill Jr.,Steamboat Bill Jr.
3,240,Q39946,The Hidden Fortress,Hidden Fortress
3,245,Q190050,Fight Club,Fight Club
3,229,Q1468455,Black Knight,Black Knight
3,158,Q540473,Startup.com,Startup.com
3,205,Q1198097,The Wind Will Carry Us,Wind Will Carry Us
3,177,Q1779547,Max Keeble\\'s Big Move,Max Keeble's Big Move
3,13,Q428551,The Family Man,Family Man
3,180,Q525415,My Big Fat Greek Wedding,My Big Fat Greek Wedding
3,15,Q913965,Orange County,Orange County
3,126,Q110365,Dancer in the Dark,Dancer In The Dark
3,151,Q514170,Baraka,Baraka
3,86,Q486954,Swordfish,Swordfish
3,131,Q105624,The Bourne Identity,Bourne Identity
3,44,Q503638,Easy Rider,Easy Rider
3,115,Q128855,Chopper,Chopper
3,157,Q1444046,Bubble Boy,Bubble Boy
3,208,Q165394,Bowling for Columbine,Bowling For Columbine
3,38,Q1774631,American Beauty,American Beauty
3,40,Q832190,Jay and Silent Bob Strike Back,Jay And Silent Bob Strike Back
3,226,Q575014,Sanjuro,Sanjuro
