column,row,GT_kg_id,GT_kg_label,label
2,34,Q3125137,HM,hm magazine
2,39,Q925779,Journal of Molecular Biology,Journal of Molecular Biology
2,59,Q7713501,The American Journal of Gastroenterology,The American Journal of Gastroenterology
2,21,Q1573131,Tissue Antigens,Tissue Antigens
2,54,Q764876,Biochemistry,Biochemistry
2,47,Q3521441,Journal of Immunology,The Journal of Immunology
2,71,Q1500272,Journal of Pharmacology and Experimental Therapeutics,The Journal of Pharmacology And Experimental Therapeutics
2,94,Q3186912,Journal of Experimental Medicine,The Journal of Experimental Medicine
2,78,Q898967,Journal of Organic Chemistry,Journal of Organic Chemistry
2,76,Q578004,Antimicrobial Agents and Chemotherapy,Antimicrobial Agents and Chemotherapy
2,85,Q4914961,Biological Psychiatry,Biological Psychiatry
2,73,Q4248868,Molecular Phylogenetics and Evolution,Molecular Phylogenetics and Evolution
2,37,Q1278554,The EMBO Journal,The EMBO Journal
2,63,Q2664693,American Journal of Botany,American Journal of Botany
2,36,Q478419,Journal of Bacteriology,The Journal of Bacteriology
2,69,Q15709955,Human Immunology,Human Immunology
2,3,Q869928,Royal Thai Government Gazette,royal gazette
2,79,Q4781593,Applied and Environmental Microbiology,Applied and Environmental Microbiology
2,97,Q166032,The Washington Post,The Washington Post
2,82,Q5535339,Geology,Geology
2,14,Q898902,Journal of the American Chemical Society,Journal of the American Chemical Society
2,77,Q43297,Time,time
2,32,Q5133764,Clinical Infectious Diseases,Clinical Infectious Diseases
2,22,Q7159238,Pediatrics,Pediatrics
2,31,Q1536490,Monthly Notices of the Royal Astronomical Society,Monthly Notices of the Royal Astronomical Society
2,51,Q4743731,American Family Physician,American Family Physician
2,96,Q902474,Chemische Berichte,berichte der deutschen chemischen gesellschaft
2,83,Q5093377,Chest,Chest
2,28,Q1251128,Journal of Virology,The Journal of Virology
2,6,Q867727,Journal of Biological Chemistry,The Journal of Biological Chemistry
2,72,Q4041880,Journal of Clinical Microbiology,Journal of Clinical Microbiology
2,93,Q525592,New Scientist,New Scientist
2,20,Q752075,Astronomy and Astrophysics,Astronomy & Astrophysics
2,48,Q3186904,Journal of Clinical Investigation,The Journal of Clinical Investigation
2,57,Q864228,Biochemical and Biophysical Research Communications,Biochemical and Biophysical Research Communications
2,60,Q538683,Angewandte Chemie,Angewandte Chemie International Edition
2,26,Q2018386,Physical Review Letters,Physical Review Letters
2,56,Q1345904,Environmental Health Perspectives,Environmental Health Perspectives
2,74,Q1524533,Genes & Development,Genes & Development
2,88,Q3338676,Neuron,Neuron
2,64,Q5621669,Gut,Gut
2,98,Q7934867,Virology,virology
2,8,Q1470970,Journal of the American Medical Association,Journal of the American Medical Association
2,44,Q682202,White Dwarf,white dwarf
2,52,Q3186931,Journal of Nutrition,The Journal of Nutrition
2,70,Q39379,Scientific American,Scientific American
