column,row,GT_kg_id,GT_kg_label,label
1,88,Q477630,The Outlaw Josey Wales,The Outlaw Josey Wales
1,81,Q662679,Seven Brides for Seven Brothers,Seven Brides for Seven Brothers
1,27,Q180098,Ben-Hur,Ben-Hur
1,71,Q484442,Spider-Man,Spider-Man
1,19,Q214723,The Gold Rush,The Gold Rush
1,23,Q164963,The Lord of the Rings: The Two Towers,The Lord of the Rings: The Two Towers
1,73,Q200437,Stalker,Stalker
1,6,Q174284,Raiders of the Lost Ark,Raiders of the Lost Ark
1,30,Q16956023,"Crouching Tiger, Hidden Dragon","Crouching Tiger, Hidden Dragon"
1,72,Q465478,Star Trek II: The Wrath of Khan,Star Trek: The Wrath of Khan
1,16,Q91540,Back to the Future,Back to the Future
1,20,Q128518,Gladiator,Gladiator
