column,row,GT_kg_id,GT_kg_label,label
1,5,Q599892,Bowfell,Bow Fell
1,169,Q4878972,Beda Fell,Beda Fell
1,53,Q5599865,Great Rigg,Great Rigg
1,59,Q8523286,Ill Bell,Ill Bell
1,100,Q7430216,Scar Crags,Scar Crags
1,57,Q3785531,High Raise,High Raise (C Fells)
1,116,Q4866362,Base Brown,Base Brown
1,39,Q5609620,Grisedale Pike,Grisedale Pike
1,105,Q8522424,Whiteless Pike,Whiteless Pike
1,44,Q5566677,Glaramara,Glaramara
1,37,Q5302396,Dove Crag,Dove Crag
1,146,Q6678860,Lord\\'s Seat,Lord's Seat
1,40,Q7974780,Watson\\'s Dodd,Watson's Dodd
1,162,Q5180590,Crag Fell,Crag Fell
1,94,Q8523259,Ullock Pike,Ullock Pike
1,170,Q8524249,Hen Comb,Hen Comb
1,126,Q5743511,Heron Pike,Heron Pike
1,72,Q5766230,Hindscarth,Hindscarth
1,47,Q1587106,Harter Fell,Harter Fell (Far E Fells)
1,142,Q4763401,Angletarn Pikes,Angletarn Pikes
1,92,Q7316036,Rest Dodd,Rest Dodd
1,60,Q5674240,Hart Side,Hart Side
1,120,Q7602094,Starling Dodd,Starling Dodd
1,166,Q5757320,High Tove,High Tove
1,161,Q7569554,Souther Fell,Souther Fell
1,212,Q5883369,Holme Fell,Holme Fell
1,90,Q5608186,Grey Knotts,Grey Knotts
1,155,Q7993664,Whin Rigg,Whin Rigg
1,213,Q5050033,Castle Crag,Castle Crag
1,115,Q5458482,Fleetwith Pike,Fleetwith Pike
1,43,Q7796479,Thornthwaite Crag,Thornthwaite Crag
1,51,Q7967285,Wandope,Wandope
1,70,Q6673242,Long Side,Long Side
1,202,Q5642994,Hallin Fell,Hallin Fell
1,113,Q5599926,Great Sca Fell,Great Sca Fell
1,65,Q7744884,The Knott,The Knott
1,171,Q8522795,Low Pike,Low Pike
1,49,Q5608158,Grey Friar,Grey Friar
1,194,Q7605685,Steel Knotts,Steel Knotts
1,125,Q5598794,Great Borne,Great Borne
1,205,Q6496961,Latrigg,Latrigg
1,158,Q5598977,Great Cockup,Great Cockup
1,143,Q4972705,Brock Crags,Brock Crags
1,114,Q7369808,Rossett Pike,Rossett Pike
1,165,Q7405013,Sallows,Sallows
1,137,Q6735387,Maiden Moor,Maiden Moor
1,179,Q6674053,Longlands Fell,Longlands Fell
1,145,Q7605671,Steel Fell,Steel Fell
1,32,Q7658811,Swirl How,Swirl How
1,110,Q1554359,Harter Fell,Harter Fell (S Fells)
1,77,Q4916487,Birkhouse Moor,Birkhouse Moor
1,27,Q7605918,Steeple,Steeple
1,106,Q8523008,High Pike,High Pike (N Fells)
1,136,Q7752998,The Nab,The Nab
1,20,Q7629297,Stybarrow Dodd,Stybarrow Dodd
1,140,Q5675312,Hartsop above How,Hartsop Above How
1,11,Q7285083,Raise,Raise
1,164,Q7993675,Whinlatter,Whinlatter
1,21,Q7595497,St Sunday Crag,St Sunday Crag
1,33,Q6415426,Kirk Fell,Kirk Fell
1,187,Q5598437,Graystones,Graystones
1,76,Q5506236,Froswick,Froswick
1,118,Q5054664,Causey Pike,Causey Pike
1,14,Q7535057,Skiddaw Little Man,Skiddaw Little Man
1,192,Q5569278,Glenridding Dodd,Glenridding Dodd
1,99,Q4849338,Bakestall,Bakestall
1,89,Q5598167,Gray Crag,Gray Crag
1,3,Q2292191,Skiddaw,Skiddaw
1,68,Q5665875,Harrison Stickle,Harrison Stickle
1,208,Q7403796,Sale Fell,Sale Fell
1,36,Q4968084,Brim Fell,Brim Fell
1,83,Q7996253,Whiteside,Whiteside
1,134,Q8524368,Middle Fell,Middle Fell
1,98,Q7492731,Sheffield Pike,Sheffield Pike
1,157,Q5528033,Gavel Fell,Gavel Fell
1,198,Q5595648,Grange Fell,Grange Fell
1,42,Q4731605,Allen Crags,Allen Crags
1,186,Q7996430,Whitfell,Barrow
1,85,Q7193627,Pike of Blisco,Pike of Blisco
1,34,Q5602567,Green Gable,Green Gable
1,135,Q4787758,Ard Crags,Ard Crags
1,96,Q4856943,Bannerdale Crags,Bannerdale Crags
1,55,Q7990103,Wetherlam,Wetherlam
1,203,Q4476111,Walla Crag,Walla Crag
1,129,Q7441993,Seathwaite Fell,Seathwaite Fell (Wainwright top)
1,150,Q20667830,Hard Knott,Hard Knott
1,172,Q6650900,Little Mell Fell,Little Mell Fell
1,182,Q4999614,Burnbank Fell,Burnbank Fell
1,28,Q6553899,Lingmell,Lingmell
1,82,Q7193630,Pike of Stickle,Pike of Stickle
1,24,Q1617866,High Street,High Street
1,74,Q7879207,Ullscarf,Ullscarf
1,209,Q7293388,Rannerdale Knotts,Rannerdale Knotts
1,107,Q7200218,Place Fell,Place Fell
1,123,Q4916505,Birks,Birks
1,185,Q7296398,Raven Crag,Raven Crag
1,108,Q5756116,High Pike,High Pike (Scandale)
1,17,Q5289375,Dollywaggon Pike,Dollywaggon Pike
1,93,Q7441981,Seatallan,Seatallan
1,84,Q8054541,Yoke,Yoke
1,91,Q5055207,Caw Fell,Caw Fell
1,176,Q7968079,Wansfell,Baystones (Wansfell)
1,201,Q3960688,Silver How,Silver How
1,211,Q4920755,Black Fell,Black Fell
